country,year,model,point,lo80,hi80,lo95,hi95
Nepal,2030,ARIMAX_best_subset,134.6453905545208,133.66413211672372,135.62664899231785,133.14468527717128,136.1460958318703
Nepal,2030,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2031,ARIMAX_best_subset,136.81321186849442,122.07707950362735,151.5493442333615,114.27624224271048,159.35018149427836
Nepal,2031,ARIMAX_best_subset,134.5143170149748,133.52617486968683,135.5024591602628,133.00308401550703,136.0255500144426
Nepal,2031,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2032,ARIMAX_best_subset,136.8283031211466,121.05902448513055,152.59758175716266,112.71127262488702,160.9453336174062
Nepal,2032,ARIMAX_best_subset,134.45194289491437,133.4636543833256,135.44023140650313,132.9404860475065,135.96339974232222
Nepal,2032,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2033,ARIMAX_best_subset,136.8159510442563,120.09265145956832,153.5392506289443,111.23987141554989,162.39203067296273
Nepal,2033,ARIMAX_best_subset,134.4586316066619,133.4673246595408,135.449938553783,132.9425584604705,135.97470475285328
Nepal,2033,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2034,ARIMAX_best_subset,136.8254750990422,119.18735692607048,154.46359327201392,109.85030117430411,163.80064902378027
Nepal,2034,ARIMAX_best_subset,134.5294036087079,133.5253377609917,135.5334694564241,132.99381740793407,136.06498980948172
Nepal,2034,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2035,ARIMAX_best_subset,136.81762841383394,118.31979733494148,155.3154594927264,108.52763706157171,165.10761976609618
Nepal,2035,ARIMAX_best_subset,134.65466532625334,133.62587091937584,135.68345973313083,133.08126005783618,136.2280705946705
Nepal,2035,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2036,ARIMAX_best_subset,136.82369435167456,117.49764370113675,156.14974500221237,107.26705047027569,166.38033823307345
Nepal,2036,ARIMAX_best_subset,134.82124634200443,133.75826615452155,135.8842265294873,133.1955584338782,136.44693425013065
Nepal,2036,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2037,ARIMAX_best_subset,136.81873458915618,116.70446314354409,156.93300603476828,106.05661102847915,167.5808581498332
Nepal,2037,ARIMAX_best_subset,135.0136450419597,133.91254344102634,136.11474664289307,133.32965546309975,136.69763462081966
Nepal,2037,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2038,ARIMAX_best_subset,136.82260679538874,115.9459090640817,157.69930452669576,104.89445285325476,168.7507607375227
Nepal,2038,ARIMAX_best_subset,135.2153732972413,134.078327706521,136.35241888796162,133.47641212977177,136.95433446471085
Nepal,2038,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2039,ARIMAX_best_subset,136.81947305258706,115.21069163689518,158.42825446827894,103.77169373318317,169.86725237199096
Nepal,2039,ARIMAX_best_subset,135.41029020796816,134.24424655140032,136.576333864536,133.62698032585416,137.19360009008216
Nepal,2039,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2040,ARIMAX_best_subset,136.8219429251141,114.50268351913303,159.14120233109514,102.68758128611121,170.95630456411698
Nepal,2040,ARIMAX_best_subset,135.58382288657833,134.3981331676869,136.76951260546977,133.7704669449631,137.39717882819357
Nepal,2040,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
